,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
38576,Rock,None,85,135,130,60,80,25,5,0,Water,None,50,52,48,65,50,55,1,0,1
38577,Electric,None,60,50,70,80,80,140,1,0,Steel,None,60,100,115,70,85,90,5,0,0
38578,Ice,None,51,65,65,80,75,59,5,0,Electric,None,60,90,55,90,80,110,1,0,1
38579,Grass,None,70,85,65,105,85,120,3,0,Ghost,Poison,60,65,60,130,75,110,1,0,0
38580,Water,None,90,75,75,90,100,70,2,0,Poison,Fight,83,106,65,86,65,85,4,0,1
38581,Steel,Ground,75,85,200,55,65,30,2,0,Steel,None,60,100,115,70,85,90,5,0,1
38582,Fire,Flying,78,104,78,159,115,100,1,0,Fight,None,72,60,30,20,30,25,3,0,0
38583,Psychic,Fairy,20,25,45,70,90,60,4,0,Normal,None,135,85,40,40,85,5,4,0,1
38584,Normal,None,40,45,35,40,40,90,1,0,Normal,Psychic,70,80,65,90,65,85,2,0,0
38585,Grass,Poison,45,49,49,65,65,45,1,0,Electric,None,40,45,40,65,40,65,3,0,1
38586,Poison,Dark,70,90,110,60,75,95,4,0,Fire,Fight,76,104,71,104,71,108,4,0,1
38587,Dragon,None,90,100,70,110,150,80,6,0,Psychic,None,50,180,20,180,20,150,3,1,1
38588,Electric,Fairy,67,58,57,81,67,101,6,0,Water,Flying,40,30,30,55,30,85,3,0,0
38589,Grass,Poison,60,65,70,85,75,40,1,0,Normal,None,95,110,95,40,95,55,5,0,1
38590,Grass,Flying,100,103,75,120,75,127,4,1,Psychic,None,106,110,90,154,90,130,1,1,1
38591,Normal,None,80,80,80,55,55,90,3,0,Fire,Fight,90,93,55,70,55,55,5,0,0
38592,Steel,Psychic,67,89,116,79,116,33,4,0,Flying,Dragon,85,70,80,97,80,123,6,0,1
38593,Fire,Psychic,75,69,72,114,100,104,6,0,Water,None,49,49,56,49,61,66,4,0,0
38594,Poison,None,105,105,75,65,100,50,1,0,Grass,None,40,40,50,30,30,30,3,0,0
38595,Water,Flying,45,20,50,60,120,50,4,0,Normal,Flying,40,60,30,31,31,70,1,0,1
38596,Psychic,Flying,67,57,55,77,55,114,5,0,Normal,None,103,60,86,60,86,50,5,0,0
38597,Rock,Bug,75,125,100,70,80,45,3,0,Steel,Fight,91,90,129,90,72,108,5,1,1
38598,Bug,Flying,65,155,120,65,90,105,1,0,Bug,Ground,60,79,105,59,85,36,4,0,0
38599,Normal,None,38,30,41,30,41,60,3,0,Ghost,None,60,60,60,85,85,85,2,0,1
38600,Normal,None,55,20,35,20,45,75,2,0,Ground,Psychic,60,70,105,70,120,75,3,0,1
38601,Psychic,None,74,48,76,83,81,104,6,0,Psychic,Fairy,28,25,25,45,35,40,3,0,0
38602,Fight,Psychic,60,60,75,60,75,80,3,0,Water,None,85,105,55,85,50,115,4,0,1
38603,Fire,Ground,60,60,40,65,45,35,3,0,Water,None,30,40,70,70,25,60,1,0,1
38604,Water,Ground,100,110,90,85,90,60,3,0,Bug,Steel,60,69,95,69,95,36,4,0,0
38605,Ground,None,10,55,25,35,45,95,1,0,Psychic,None,75,125,70,125,70,115,4,1,1
38606,Electric,Fairy,67,58,57,81,67,101,6,0,Dark,Ghost,50,85,125,85,115,20,3,0,0
38607,Normal,Flying,60,85,60,50,50,125,3,0,Normal,Fairy,90,30,15,40,20,15,2,0,0
38608,Bug,None,45,22,60,27,30,29,6,0,Fight,Dark,95,124,78,69,71,58,6,0,1
38609,Psychic,None,70,55,95,95,110,65,5,0,Rock,Water,30,80,90,55,45,55,1,0,0
38610,Normal,Flying,60,30,30,36,56,50,2,0,Electric,Flying,79,115,70,125,80,111,5,1,1
38611,Psychic,None,45,30,50,55,65,45,5,0,Fight,None,105,140,95,55,65,45,5,0,1
38612,Normal,None,250,5,5,35,105,50,1,0,Fight,None,50,105,79,35,110,76,1,0,1
38613,Rock,None,97,165,60,65,50,58,4,0,Ground,Electric,109,66,84,81,99,32,5,0,0
38614,Normal,None,55,20,35,20,45,75,2,0,Steel,Psychic,67,89,116,79,116,33,4,0,1
38615,Fight,None,72,60,30,20,30,25,3,0,Normal,None,75,100,66,60,66,115,4,0,1
38616,Electric,None,70,55,55,80,60,45,2,0,Bug,Steel,60,69,95,69,95,36,4,0,0
38617,Water,None,44,48,65,50,64,43,1,0,Poison,Flying,40,45,35,30,40,55,1,0,1
38618,Normal,Flying,83,80,75,70,70,101,1,0,Normal,None,55,66,44,44,56,85,4,0,0
38619,Dragon,None,76,147,90,60,70,97,5,0,Water,Psychic,95,75,110,100,80,30,1,0,0
38620,Water,None,85,105,100,79,83,78,2,0,Ice,Psychic,65,50,35,115,95,95,1,0,1
38621,Ground,None,50,50,95,40,50,35,1,0,Water,Flying,60,50,100,85,70,65,3,0,1
38622,Fire,Flying,78,81,71,74,69,126,6,0,Water,Psychic,60,75,85,100,85,115,1,0,0
38623,Grass,Flying,100,103,75,120,75,127,4,1,Bug,Poison,70,65,60,90,75,90,1,0,0
38624,Normal,None,104,91,63,91,73,68,3,0,Poison,Dragon,65,75,90,97,123,44,6,0,0
38625,Normal,None,110,85,95,80,95,50,4,0,Fight,None,50,120,53,35,110,87,1,0,1
38626,Grass,None,65,55,115,100,40,60,1,0,Bug,Fire,55,85,55,50,55,60,5,0,1
38627,Psychic,None,74,48,76,83,81,104,6,0,Grass,None,61,78,95,56,58,57,6,0,0
38628,Poison,None,70,62,67,55,55,56,1,0,Water,None,50,50,40,50,40,64,5,0,1
38629,Water,None,100,150,90,180,160,90,3,1,Ice,None,55,70,40,60,40,40,5,0,0
38630,Fight,Flying,78,92,75,74,63,118,6,0,Water,Fight,91,72,90,129,90,108,5,0,0
38631,Poison,None,80,80,50,40,50,25,1,0,Grass,Poison,75,80,85,110,90,50,1,0,1
38632,Normal,None,105,95,80,40,80,90,1,0,Normal,Flying,100,123,75,57,75,80,5,0,0
38633,Electric,None,45,63,37,65,55,95,2,0,Grass,Flying,55,45,50,45,65,80,2,0,0
38634,Poison,None,70,62,67,55,55,56,1,0,Poison,None,80,80,50,40,50,25,1,0,0
38635,Poison,Flying,85,90,80,70,80,130,2,0,Water,None,75,75,60,83,60,60,5,0,0
38636,Fight,None,50,120,53,35,110,87,1,0,Fire,Fight,60,85,60,85,60,55,3,0,0
38637,Water,None,59,63,80,65,80,58,1,0,Ghost,Flying,150,80,44,90,54,80,4,0,1
38638,Grass,None,75,80,95,90,100,50,2,0,Normal,Flying,70,83,50,37,50,60,5,0,1
38639,Dragon,None,76,147,90,60,70,97,5,0,Normal,Flying,80,115,80,65,55,93,5,0,0
38640,Dark,Fight,65,90,115,45,115,58,5,0,Rock,Ground,55,95,115,45,45,35,1,0,0
38641,Water,Flying,40,30,30,55,30,85,3,0,Poison,Water,50,60,60,60,60,30,6,0,1
38642,Rock,Grass,86,81,97,81,107,43,3,0,Fire,Flying,78,104,78,159,115,100,1,0,1
38643,Fight,None,72,60,30,20,30,25,3,0,Electric,Ghost,50,50,77,95,77,91,4,0,1
38644,Ground,Ghost,59,74,50,35,50,35,5,0,Psychic,None,80,105,105,105,105,80,4,1,1
38645,Water,Steel,84,86,88,111,101,60,4,0,Normal,None,250,5,5,35,105,50,1,0,0
38646,Water,Psychic,60,75,85,100,85,115,1,0,Normal,None,30,56,35,25,35,72,1,0,0
38647,Grass,None,50,85,40,85,40,35,3,0,Fight,None,50,120,53,35,110,87,1,0,1
38648,Normal,None,55,70,55,40,55,85,2,0,Rock,Fairy,50,50,150,50,150,50,6,0,0
38649,Rock,Steel,60,52,168,47,138,30,4,0,Grass,None,123,100,62,97,81,68,6,0,1
38650,Electric,Dragon,90,95,105,165,110,45,2,0,Ghost,Flying,150,80,44,90,54,80,4,0,1
38651,Rock,Ground,50,64,50,45,50,41,2,0,Grass,None,45,45,55,45,55,63,5,0,1
38652,Grass,None,75,98,63,98,63,101,5,0,Electric,None,60,90,55,90,80,110,1,0,1
38653,Steel,Rock,60,90,140,50,50,40,3,0,Water,None,100,75,115,90,115,85,2,1,1
38654,Psychic,None,85,73,70,73,115,67,1,0,Electric,None,45,63,37,65,55,95,2,0,1
38655,Rock,Psychic,70,95,85,55,65,70,3,0,Dragon,Flying,105,150,90,150,90,95,3,1,1
38656,Normal,Flying,80,115,80,65,55,93,5,0,Ground,Fire,100,180,160,150,90,90,3,1,0
38657,Dragon,None,61,84,65,70,70,70,1,0,Fairy,None,62,48,66,59,57,49,6,0,1
38658,Water,Ice,50,95,180,85,45,70,1,0,Bug,Flying,70,94,50,94,50,66,4,0,0
38659,Fight,None,120,100,85,30,85,45,5,0,Water,Ground,100,110,90,85,90,60,3,0,1
38660,Normal,Fairy,103,60,126,80,126,50,5,0,Normal,Flying,45,40,60,40,75,50,3,0,1
38661,Bug,Grass,60,95,80,60,80,30,1,0,Bug,Grass,75,103,80,70,80,92,5,0,1
38662,Rock,Ground,35,45,160,30,45,70,1,0,Psychic,None,48,72,48,72,48,48,2,0,0
38663,Normal,None,75,100,66,60,66,115,4,0,Flying,None,79,115,70,125,80,111,5,1,0
38664,Grass,None,123,100,62,97,81,68,6,0,Electric,None,45,63,37,65,55,95,2,0,1
38665,Ghost,Poison,45,50,45,115,55,95,1,0,Bug,Steel,70,150,140,65,100,75,2,0,1
38666,Ghost,Grass,75,95,122,58,75,69,6,0,Fight,None,85,105,85,40,50,40,5,0,0
38667,Normal,Flying,83,80,80,135,80,121,1,0,Steel,Ghost,45,80,100,35,37,28,6,0,0
38668,Flying,Dragon,40,30,35,45,40,55,6,0,Grass,Poison,60,62,63,80,80,60,1,0,1
38669,Ground,None,60,85,40,30,45,68,5,0,Water,None,54,63,52,83,56,97,6,0,1
38670,Psychic,Fairy,28,25,25,45,35,40,3,0,Water,None,49,49,56,49,61,66,4,0,1
38671,Grass,None,80,82,100,83,100,80,2,0,Fairy,None,54,45,47,75,98,52,6,0,0
38672,Ground,Psychic,40,40,55,40,70,55,3,0,Water,None,53,51,53,61,56,40,4,0,0
38673,Water,None,30,45,55,70,55,85,1,0,Dark,Flying,110,65,105,55,95,80,5,0,0
38674,Fairy,None,95,65,65,110,130,60,6,0,Psychic,None,80,45,65,90,110,80,3,0,1
38675,Normal,Ground,85,56,77,50,77,78,6,0,Normal,None,70,70,70,70,70,70,3,0,0
38676,Electric,Flying,79,105,70,145,80,101,5,1,Dark,Ice,55,95,55,35,75,115,2,0,1
38677,Water,None,69,69,76,69,86,91,4,0,Normal,Flying,100,50,50,76,96,70,2,0,0
38678,Normal,None,120,120,120,120,120,120,4,1,Bug,Electric,50,47,50,57,50,65,5,0,0
38679,Fire,None,45,75,37,70,55,83,2,0,Ghost,Grass,85,110,76,65,82,56,6,0,0
38680,Psychic,None,65,40,50,125,60,30,5,0,Fight,Flying,78,92,75,74,63,118,6,0,1
38681,Normal,None,38,36,38,32,36,57,6,0,Psychic,Flying,67,57,55,77,55,114,5,0,1
38682,Fire,Normal,86,68,72,109,66,106,6,0,Grass,Ground,95,109,105,75,85,56,4,0,0
38683,Grass,Ice,60,62,50,62,60,40,4,0,Ghost,None,40,70,130,60,130,25,3,0,0
38684,Normal,None,100,70,70,65,65,45,2,0,Dragon,Fire,100,120,100,150,120,90,5,1,1
38685,Grass,Poison,80,82,83,100,100,80,1,0,Poison,Flying,40,45,35,30,40,55,1,0,0
38686,Poison,Water,50,60,60,60,60,30,6,0,Ice,Water,110,80,90,95,90,65,3,0,1
38687,Rock,Ground,35,45,160,30,45,70,1,0,Psychic,None,50,70,160,70,160,90,3,1,1
38688,Water,Rock,54,78,103,53,45,22,5,0,Grass,Poison,60,65,70,85,75,40,1,0,1
38689,Bug,Steel,70,130,100,55,80,65,2,0,Poison,None,80,80,50,40,50,25,1,0,0
38690,Water,None,54,63,52,83,56,97,6,0,Steel,Ground,75,125,230,55,95,30,2,0,0
38691,Bug,Water,40,30,32,50,52,65,3,0,Dark,Flying,70,55,75,45,65,60,5,0,0
38692,Ground,Rock,105,130,120,45,45,40,1,0,Grass,None,70,60,70,87,78,85,4,0,1
38693,Normal,Flying,100,50,50,76,96,70,2,0,Ground,Dragon,50,70,50,50,50,70,3,0,1
38694,Psychic,None,110,65,75,125,85,30,5,0,Grass,None,45,45,55,45,55,63,5,0,1
38695,Electric,Flying,79,105,70,145,80,101,5,1,Water,None,55,65,95,95,45,85,1,0,0
38696,Dragon,None,66,117,70,40,50,67,5,0,Normal,None,150,160,100,95,65,100,3,0,1
38697,Normal,Fairy,103,60,126,80,126,50,5,0,Normal,None,85,76,64,45,55,90,2,0,1
38698,Electric,None,90,75,85,115,90,55,2,0,Normal,None,35,46,34,35,45,20,2,0,0
38699,Water,Ghost,55,40,50,65,85,40,5,0,Dragon,Psychic,80,130,100,160,120,110,3,1,1
38700,Water,None,30,105,90,25,25,50,1,0,Dragon,None,68,75,53,83,113,60,6,0,1
38701,Dragon,Flying,105,150,90,150,90,95,3,1,Psychic,None,25,20,15,105,55,90,1,0,0
38702,Ghost,None,45,100,135,65,135,45,4,0,Psychic,None,25,20,15,105,55,90,1,0,0
38703,Ground,Flying,65,75,105,35,65,85,2,0,Bug,Water,40,30,32,50,52,65,3,0,0
38704,Dark,Fight,65,90,115,45,115,58,5,0,Bug,Poison,60,50,70,50,90,65,3,0,1
38705,Fire,None,90,110,80,100,80,95,1,0,Electric,None,65,83,57,95,85,105,1,0,1
38706,Bug,Steel,71,120,95,120,95,99,5,0,Normal,None,110,85,95,80,95,50,4,0,0
38707,Dark,Flying,60,85,42,85,42,91,2,0,Fight,None,90,130,80,65,85,55,1,0,0
38708,Dark,Flying,70,55,75,45,65,60,5,0,Grass,Flying,75,55,70,55,95,110,2,0,1
38709,Psychic,None,62,48,54,63,60,68,6,0,Dragon,Ground,68,90,65,50,55,82,4,0,1
38710,Bug,None,65,47,55,73,75,85,3,0,Ghost,None,20,40,90,30,90,25,3,0,0
38711,Psychic,Fight,68,165,95,65,115,110,4,0,Grass,None,70,60,75,110,75,90,5,0,0
38712,Grass,None,70,85,65,105,85,120,3,0,Water,None,90,75,75,90,100,70,2,0,0
38713,Psychic,None,116,55,85,107,95,29,5,0,Fire,None,115,115,85,90,75,100,2,1,1
38714,Normal,None,80,80,80,55,55,90,3,0,Ghost,Grass,85,100,122,58,75,54,6,0,1
38715,Water,Ice,90,70,80,70,95,70,1,0,Poison,Ground,90,92,87,75,85,76,1,0,1
38716,Normal,None,75,100,66,60,66,115,4,0,Psychic,Fairy,40,45,65,100,120,90,1,0,0
38717,Rock,Water,30,80,90,55,45,55,1,0,Fairy,None,78,52,60,63,65,23,6,0,0
38718,Ground,Psychic,40,40,55,40,70,55,3,0,Water,Ground,111,83,68,92,82,39,4,0,0
38719,Steel,None,80,75,150,75,150,50,3,1,Water,Ground,105,95,75,85,75,74,5,0,1
38720,Poison,Dark,70,90,110,60,75,95,4,0,Normal,Fairy,115,45,20,45,25,20,1,0,0
38721,Dragon,Flying,95,135,80,110,80,100,3,0,Rock,None,70,105,105,50,40,20,5,0,0
38722,Normal,None,84,71,43,71,43,48,3,0,Ground,None,50,50,95,40,50,35,1,0,0
38723,Psychic,Fairy,38,35,35,65,55,50,3,0,Bug,Poison,40,55,99,40,79,47,5,0,0
38724,Psychic,Dark,80,160,60,170,130,80,6,1,Electric,Flying,90,90,85,125,90,100,1,1,1
38725,Bug,Steel,60,69,95,69,95,36,4,0,Normal,Water,79,85,60,55,60,71,4,0,1
38726,Water,None,71,73,88,120,89,59,6,0,Normal,Psychic,70,80,65,90,65,85,2,0,1
38727,Psychic,Grass,100,100,100,100,100,100,2,0,Fire,None,115,115,85,90,75,100,2,1,1
38728,Ground,Electric,109,66,84,81,99,32,5,0,Ice,None,70,50,30,95,135,105,5,0,1
38729,Ice,Ground,100,100,80,60,60,50,2,0,Water,Flying,40,30,30,55,30,85,3,0,1
38730,Electric,Grass,50,65,107,105,107,86,4,0,Electric,Water,50,65,107,105,107,86,4,0,1
38731,Bug,Flying,70,110,80,55,80,105,1,0,Dark,None,65,130,60,75,60,75,3,0,0
38732,Water,Fairy,70,20,50,20,50,40,2,0,Grass,Flying,75,55,70,55,95,110,2,0,1
38733,Ground,None,50,50,95,40,50,35,1,0,Psychic,Flying,55,45,43,55,43,72,5,0,1
38734,Grass,Poison,60,62,63,80,80,60,1,0,Ice,None,50,50,50,50,50,50,3,0,0
38735,Ghost,Poison,30,35,30,100,35,80,1,0,Dark,Flying,60,85,42,85,42,91,2,0,1
38736,Water,None,55,65,95,95,45,85,1,0,Fire,Fight,76,104,71,104,71,108,4,0,1
38737,Ice,Ground,100,100,80,60,60,50,2,0,Grass,Psychic,95,95,85,125,65,55,1,0,1
38738,Water,None,71,73,88,120,89,59,6,0,Rock,Ice,77,59,50,67,63,46,6,0,0
38739,Fight,None,90,130,80,65,85,55,1,0,Normal,Flying,85,120,70,50,60,100,4,0,1
38740,Normal,Flying,45,40,60,40,75,50,3,0,Bug,Poison,40,60,40,40,40,30,2,0,0
38741,Bug,Fire,55,85,55,50,55,60,5,0,Fight,None,72,60,30,20,30,25,3,0,0
38742,Rock,Water,70,60,125,115,70,55,1,0,Ghost,Grass,85,100,122,58,75,54,6,0,0
38743,Rock,Steel,30,42,118,42,88,30,4,0,Poison,None,70,62,67,55,55,56,1,0,1
38744,Fire,None,78,84,78,109,85,100,2,0,Dark,Ghost,50,75,75,65,65,50,3,0,1
38745,Dark,Dragon,72,85,70,65,70,58,5,0,Grass,Fight,91,90,72,90,129,108,5,1,1
38746,Grass,None,65,110,130,60,65,95,4,0,Rock,Ground,35,45,160,30,45,70,1,0,0
38747,Dark,Dragon,72,85,70,65,70,58,5,0,Normal,None,50,45,45,35,35,50,3,0,0
38748,Water,None,45,67,60,35,50,63,1,0,Psychic,None,75,75,75,125,95,40,5,0,0
38749,Fire,Fight,90,93,55,70,55,55,5,0,Bug,Steel,60,69,95,69,95,36,4,0,0
38750,Fight,Psychic,30,40,55,40,55,60,3,0,Bug,Rock,20,10,230,10,230,5,2,0,0
38751,Grass,None,75,98,63,98,63,101,5,0,Dragon,Flying,105,180,100,180,100,115,3,1,1
38752,Grass,Steel,44,50,91,24,86,10,5,0,Dark,None,70,90,70,60,60,70,3,0,1
38753,Normal,Flying,52,65,55,58,62,60,1,0,Normal,Flying,45,50,43,40,38,62,6,0,1
38754,Bug,Steel,75,90,140,60,60,40,2,0,Ghost,Grass,85,100,122,58,75,54,6,0,1
38755,Ghost,None,64,115,65,83,63,65,3,0,Ground,None,10,55,25,35,45,95,1,0,1
38756,Ground,Dragon,80,100,80,80,80,100,3,0,Psychic,None,100,100,100,100,100,100,1,0,1
38757,Ice,None,70,50,30,95,135,105,5,0,Psychic,None,116,55,85,107,95,29,5,0,0
38758,Bug,Poison,45,25,50,25,25,35,1,0,Fairy,None,78,52,60,63,65,23,6,0,0
38759,Normal,None,150,160,100,95,65,100,3,0,Rock,Water,70,60,125,115,70,55,1,0,0
38760,Electric,Ice,50,65,107,105,107,86,4,0,Bug,None,65,73,55,47,75,85,3,0,0
38761,Bug,Grass,60,95,80,60,80,30,1,0,Fight,None,50,95,95,35,110,70,2,0,1
38762,Steel,Psychic,80,145,150,105,110,110,3,0,Dark,None,65,130,60,75,60,75,3,0,0
38763,Normal,None,135,85,40,40,85,5,4,0,Water,None,100,100,100,100,100,100,4,0,1
38764,Ghost,Grass,49,66,70,44,55,51,6,0,Water,None,70,92,65,80,55,98,5,0,1
38765,Rock,Ground,70,84,70,65,70,51,2,0,Water,None,90,75,75,90,100,70,2,0,1
38766,Electric,Steel,70,70,115,130,90,60,4,0,Psychic,None,60,48,45,43,90,42,1,0,0
38767,Fire,Rock,50,50,120,80,80,30,2,0,Fire,Flying,90,100,90,125,85,90,1,1,1
38768,Normal,Flying,100,123,75,57,75,80,5,0,Normal,Grass,60,60,50,40,50,75,5,0,0
38769,Grass,Poison,60,70,65,125,105,90,4,0,Water,None,50,70,50,50,50,40,3,0,0
38770,Water,None,43,80,65,50,35,35,3,0,Ice,Water,90,60,70,75,70,45,3,0,1
38771,Electric,Grass,50,65,107,105,107,86,4,0,Ice,None,95,117,184,44,46,28,6,0,1
38772,Dragon,Fairy,75,110,110,110,105,80,3,0,Ghost,None,60,60,60,105,105,105,4,0,1
38773,Normal,Flying,35,85,45,35,35,75,1,0,Normal,None,35,46,34,35,45,20,2,0,0
38774,Normal,Flying,70,83,50,37,50,60,5,0,Grass,None,60,62,80,63,80,60,2,0,1
38775,Normal,None,65,80,65,35,65,60,5,0,Water,Grass,40,30,30,40,50,30,3,0,0
38776,Grass,None,70,60,75,110,75,90,5,0,Psychic,None,76,25,45,67,55,24,5,0,0
38777,Grass,None,74,100,72,90,72,46,4,0,Electric,None,40,45,40,65,40,65,3,0,1
38778,Normal,None,150,160,100,95,65,100,3,0,Water,None,95,100,85,108,70,70,5,0,0
38779,Grass,Poison,50,75,35,70,30,40,1,0,Dark,Dragon,92,105,90,125,90,98,5,0,1
38780,Poison,Dark,63,63,47,41,41,74,4,0,Water,None,80,80,80,80,80,80,4,0,1
38781,Ghost,Dragon,150,120,100,120,100,90,4,1,Ground,None,35,80,50,50,70,120,1,0,1
38782,Fire,Steel,91,90,106,130,106,77,4,1,Steel,Dragon,100,120,120,150,100,90,4,1,1
38783,Ghost,Grass,59,66,70,44,55,41,6,0,Electric,Steel,70,70,115,130,90,60,4,0,1
38784,Water,None,53,51,53,61,56,40,4,0,Fairy,None,95,65,65,110,130,60,6,0,1
38785,Ghost,Flying,150,80,44,90,54,80,4,0,Grass,Poison,69,55,45,55,55,15,5,0,0
38786,Fire,None,90,110,80,100,80,95,1,0,Bug,Flying,70,80,102,80,102,40,4,0,0
38787,Bug,Flying,40,20,30,40,80,55,2,0,Bug,None,80,70,40,100,60,145,5,0,1
38788,Fight,None,65,125,60,95,60,105,5,0,Water,None,85,105,100,79,83,78,2,0,0
38789,Dark,None,70,90,70,60,60,70,3,0,Water,None,50,65,64,44,48,43,2,0,0
38790,Normal,None,110,160,110,80,110,100,4,1,Steel,Ground,75,125,230,55,95,30,2,0,0
38791,Dragon,Ground,108,130,95,80,85,102,4,0,Normal,None,60,85,69,60,69,77,5,0,0
38792,Ground,Psychic,40,40,55,40,70,55,3,0,Fight,None,65,125,60,95,60,105,5,0,1
38793,Normal,None,75,100,95,40,70,110,1,0,Steel,Psychic,67,89,116,79,116,33,4,0,0
38794,Psychic,None,190,33,58,33,58,33,2,0,Ghost,Grass,49,66,70,44,55,51,6,0,1
38795,Ghost,None,58,50,145,95,105,30,5,0,Poison,Ground,90,92,87,75,85,76,1,0,1
38796,Normal,Flying,40,55,30,30,30,85,3,0,Normal,Grass,60,60,50,40,50,75,5,0,0
38797,Ghost,Dragon,150,100,120,100,120,90,4,1,Grass,None,70,85,65,105,85,120,3,0,1
38798,Dragon,Ground,68,90,65,50,55,82,4,0,Rock,Ground,55,95,115,45,45,35,1,0,0
38799,Dark,Fight,50,75,70,35,70,48,5,0,Grass,None,56,61,65,48,45,38,6,0,0
38800,Normal,Flying,52,65,55,58,62,60,1,0,Water,Poison,40,40,35,50,100,70,1,0,1
38801,Dark,None,35,55,35,30,30,35,3,0,Water,None,30,45,55,70,55,85,1,0,1
38802,Steel,None,80,75,150,75,150,50,3,1,Psychic,None,65,50,70,95,80,65,3,0,1
38803,Water,Ground,70,85,70,60,70,50,3,0,Grass,None,70,85,65,105,85,120,3,0,1
38804,Steel,Psychic,80,145,150,105,110,110,3,0,Normal,Flying,85,120,70,50,60,100,4,0,0
38805,Normal,None,90,55,75,60,75,30,1,0,Ground,Dragon,50,70,50,50,50,70,3,0,1
38806,Grass,None,65,55,115,100,40,60,1,0,Bug,Flying,70,110,80,55,80,105,1,0,1
38807,Dragon,Ground,108,100,121,81,95,95,6,1,Dark,Steel,65,125,100,60,70,70,5,0,0
38808,Ground,None,108,112,118,68,72,47,4,0,Rock,None,80,100,200,50,100,50,3,1,1
38809,Psychic,Fairy,68,65,65,125,115,80,3,0,Fairy,None,35,20,65,40,65,20,2,0,0
38810,Dark,Flying,110,65,105,55,95,80,5,0,Ghost,Fire,50,30,55,65,55,20,5,0,0
38811,Bug,Steel,71,120,95,120,95,99,5,0,Fire,Fight,64,78,52,78,52,81,4,0,0
38812,Fire,None,38,41,40,50,65,65,1,0,Water,Ice,90,70,80,70,95,70,1,0,1
38813,Bug,Poison,60,100,89,55,69,112,5,0,Normal,Flying,63,60,55,50,50,71,1,0,0
38814,Psychic,None,62,48,54,63,60,68,6,0,Ghost,Grass,85,110,76,65,82,56,6,0,0
38815,Dark,Ghost,50,85,125,85,115,20,3,0,Electric,None,60,40,50,75,85,95,3,0,1
38816,Water,None,55,84,105,114,75,52,3,0,Grass,Poison,50,60,45,100,80,65,3,0,1
38817,Water,Electric,75,38,38,56,56,67,2,0,Psychic,Flying,67,57,55,77,55,114,5,0,1
38818,Water,None,50,70,50,50,50,40,3,0,Fire,None,58,64,58,80,65,80,2,0,1
38819,Normal,None,65,60,70,85,75,40,1,0,Water,Rock,54,78,103,53,45,22,5,0,0
38820,Water,Flying,40,30,30,55,30,85,3,0,Normal,None,65,60,70,85,75,40,1,0,0
38821,Rock,Fight,91,129,90,72,90,108,5,1,Normal,None,120,120,120,120,120,120,4,1,1
38822,Ground,None,50,50,95,40,50,35,1,0,Water,None,50,70,50,50,50,40,3,0,1
38823,Ice,Water,90,60,70,75,70,45,3,0,Ice,Psychic,65,50,35,115,95,95,1,0,1
38824,Bug,Poison,70,65,60,90,75,90,1,0,Ice,Ground,100,100,80,60,60,50,2,0,1
38825,Poison,None,61,72,57,55,55,65,1,0,Grass,None,80,82,100,83,100,80,2,0,1
38826,Ice,Ground,50,50,40,30,30,50,2,0,Water,Ground,50,48,43,46,41,60,3,0,1
38827,Psychic,None,50,180,20,180,20,150,3,1,Normal,None,55,66,44,44,56,85,4,0,0
38828,Dark,Flying,110,65,105,55,95,80,5,0,Electric,None,40,30,50,55,55,100,1,0,1
38829,Fire,Ground,70,100,70,105,75,40,3,0,Bug,Poison,65,150,40,15,80,145,1,0,0
38830,Grass,Poison,60,62,63,80,80,60,1,0,Fire,None,105,140,55,30,55,95,5,0,1
38831,Grass,None,65,110,130,60,65,95,4,0,Normal,None,71,82,64,64,59,112,4,0,1
38832,Psychic,None,55,50,45,135,95,120,1,0,Grass,Steel,44,50,91,24,86,10,5,0,0
38833,Poison,Dark,103,93,67,71,61,84,4,0,Dark,None,65,150,60,115,60,115,3,0,1
38834,Psychic,None,45,30,50,55,65,45,5,0,Water,Ground,111,83,68,92,82,39,4,0,0
38835,Rock,None,80,100,200,50,100,50,3,1,Normal,None,75,95,60,65,60,115,5,0,1
38836,Water,Dark,45,90,20,65,20,65,3,0,Bug,Flying,61,90,45,50,50,160,3,0,1
38837,Ground,Electric,109,66,84,81,99,32,5,0,Ice,None,55,70,40,60,40,40,5,0,1
38838,Fairy,None,95,65,65,110,130,60,6,0,Electric,Fairy,67,58,57,81,67,101,6,0,1
38839,Ground,Fire,100,180,160,150,90,90,3,1,Bug,Electric,70,77,60,97,60,108,5,0,1
38840,Water,Ground,70,85,70,60,70,50,3,0,Water,None,50,65,64,44,48,43,2,0,0
38841,Water,Ground,100,110,90,85,90,60,3,0,Electric,None,60,50,40,85,75,95,3,0,1
38842,Water,Grass,60,50,50,60,70,50,3,0,Fire,Flying,78,104,78,159,115,100,1,0,1
38843,Fairy,None,82,80,86,85,75,72,6,0,Bug,None,40,29,45,29,45,36,4,0,0
38844,Dark,Fire,45,60,30,80,50,65,2,0,Bug,Electric,50,47,50,57,50,65,5,0,1
