,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
27701,Psychic,Ghost,80,110,60,150,130,70,6,1,Dragon,Flying,95,145,130,120,90,120,3,0,1
27702,Fairy,Flying,85,50,95,120,115,80,4,0,Water,None,55,65,35,60,30,85,4,0,1
27703,Fight,None,50,120,53,35,110,87,1,0,Steel,None,60,100,115,70,85,90,5,0,1
27704,Dragon,Flying,105,150,90,150,90,95,3,1,Rock,Dragon,82,121,119,69,59,71,6,0,0
27705,Bug,None,65,73,55,47,75,85,3,0,Dragon,None,45,75,60,40,30,50,3,0,0
27706,Dragon,Ice,125,120,90,170,100,95,5,1,Bug,Flying,70,80,102,80,102,40,4,0,0
27707,Dragon,Flying,105,150,90,150,90,95,3,1,Normal,Fairy,50,20,40,20,40,20,3,0,0
27708,Rock,Ice,77,59,50,67,63,46,6,0,Normal,Psychic,100,77,77,128,128,90,5,0,1
27709,Psychic,Flying,65,75,70,95,70,95,2,0,Poison,Water,50,60,60,60,60,30,6,0,0
27710,Normal,Fairy,103,60,126,80,126,50,5,0,Dragon,None,45,50,35,55,75,40,6,0,0
27711,Fire,None,70,85,140,85,70,20,3,0,Ghost,Poison,30,35,30,100,35,80,1,0,0
27712,Fire,None,65,63,45,45,45,45,5,0,Bug,Flying,70,110,80,55,80,105,1,0,1
27713,Normal,Flying,40,55,30,30,30,85,3,0,Ghost,Poison,30,35,30,100,35,80,1,0,1
27714,Steel,Psychic,100,100,100,100,100,100,3,1,Bug,Poison,40,55,99,40,79,47,5,0,0
27715,Water,None,30,45,55,70,55,85,1,0,Fire,Flying,78,104,78,159,115,100,1,0,1
27716,Fairy,None,95,65,65,110,130,60,6,0,Normal,Flying,83,80,80,135,80,121,1,0,1
27717,Electric,None,20,40,15,35,35,60,2,0,Bug,None,45,30,35,20,20,45,1,0,0
27718,Normal,Flying,60,30,30,36,56,50,2,0,Normal,None,38,36,38,32,36,57,6,0,1
27719,Psychic,None,50,180,20,180,20,150,3,1,Normal,None,105,125,100,60,100,100,1,0,0
27720,Ghost,Fire,60,55,90,145,90,80,5,0,Normal,None,65,80,65,35,65,60,5,0,1
27721,Psychic,None,45,30,50,65,50,45,4,0,Dragon,Ice,125,120,90,170,100,95,5,1,1
27722,Water,Dark,70,120,40,95,40,95,3,0,Ground,None,90,60,60,40,40,40,2,0,0
27723,Psychic,None,50,70,160,70,160,90,3,1,Rock,Psychic,70,55,65,95,85,70,3,0,0
27724,Bug,None,38,35,40,27,25,35,6,0,Rock,Fight,91,129,90,72,90,108,5,1,1
27725,Psychic,Flying,40,50,45,70,45,70,2,0,Dragon,None,76,147,90,60,70,97,5,0,1
27726,Normal,None,60,60,60,60,60,60,3,0,Bug,Steel,71,120,95,120,95,99,5,0,1
27727,Water,None,64,66,68,81,76,50,4,0,Normal,Flying,100,123,75,57,75,80,5,0,1
27728,Water,Dark,72,95,67,103,71,122,6,0,Ghost,None,38,30,85,55,65,30,5,0,0
27729,Psychic,None,55,55,55,85,55,30,5,0,Ghost,Fire,60,55,90,145,90,80,5,0,1
27730,Bug,Steel,58,109,112,48,48,109,5,0,Steel,Fairy,57,80,91,80,87,75,6,0,0
27731,Water,None,20,15,20,10,55,80,3,0,Fight,None,75,80,55,25,35,35,5,0,1
27732,Fight,None,75,125,75,30,75,85,5,0,Fire,None,73,76,75,81,100,100,1,0,1
27733,Water,None,55,104,105,94,75,52,3,0,Water,Flying,62,44,50,44,50,55,5,0,1
27734,Water,None,20,15,20,10,55,80,3,0,Electric,None,20,40,15,35,35,60,2,0,0
27735,Normal,None,55,66,44,44,56,85,4,0,Bug,Ground,60,79,105,59,85,36,4,0,0
27736,Ghost,None,45,100,135,65,135,45,4,0,Ground,Rock,80,85,95,30,30,25,1,0,0
27737,Dark,Fire,75,90,90,140,90,115,2,0,Rock,Steel,60,52,168,47,138,30,4,0,0
27738,Poison,None,70,43,53,43,53,40,3,0,Dragon,Ground,108,130,95,80,85,102,4,0,1
27739,Bug,Poison,60,55,50,40,55,45,1,0,Water,None,130,70,35,70,35,60,3,0,1
27740,Water,Dragon,90,120,100,150,120,100,4,1,Normal,Flying,80,115,80,65,55,93,5,0,0
27741,Dragon,None,77,120,90,60,90,48,5,0,Fairy,Flying,85,50,95,120,115,80,4,0,1
27742,Electric,Fairy,67,58,57,81,67,101,6,0,Fire,None,75,98,63,98,63,101,5,0,1
27743,Dark,None,41,50,37,50,37,66,5,0,Grass,None,40,45,35,65,55,70,3,0,1
27744,Rock,Grass,66,41,77,61,87,23,3,0,Normal,Fairy,103,60,126,80,126,50,5,0,1
27745,Poison,None,35,60,44,40,54,55,1,0,Water,Flying,62,44,50,44,50,55,5,0,1
27746,Bug,None,50,20,55,25,25,30,1,0,Normal,Fairy,115,45,20,45,25,20,1,0,0
27747,Steel,None,60,100,115,70,85,90,5,0,Bug,None,65,73,55,47,75,85,3,0,0
27748,Grass,None,50,85,40,85,40,35,3,0,Water,Grass,60,50,50,60,70,50,3,0,1
27749,Water,Ground,100,150,110,95,110,70,3,0,Psychic,Fairy,68,85,65,165,135,100,3,0,1
27750,Rock,Ground,50,64,50,45,50,41,2,0,Dragon,Flying,95,135,80,110,80,100,3,0,1
27751,Normal,None,65,70,60,65,65,115,1,0,Bug,Flying,65,65,45,75,45,95,2,0,0
27752,Bug,None,50,35,55,25,25,15,3,0,Water,Flying,95,125,79,60,100,81,1,0,1
27753,Water,None,30,105,90,25,25,50,1,0,Ice,Psychic,45,30,15,85,65,65,2,0,1
27754,Water,None,50,50,40,50,40,64,5,0,Poison,None,60,85,69,65,79,80,1,0,1
27755,Grass,Fairy,40,27,60,37,50,66,5,0,Grass,Poison,50,75,35,70,30,40,1,0,1
27756,Water,Rock,74,108,133,83,65,32,5,0,Poison,None,61,72,57,55,55,65,1,0,1
27757,Water,None,100,150,90,180,160,90,3,1,Fire,None,58,64,58,80,65,80,2,0,0
27758,Psychic,None,45,30,50,55,65,45,5,0,Water,Ice,90,70,80,70,95,70,1,0,1
27759,Ghost,None,38,30,85,55,65,30,5,0,Poison,None,60,85,69,65,79,80,1,0,1
27760,Electric,None,70,75,80,135,80,135,3,0,Fire,None,38,41,40,50,65,65,1,0,0
27761,Normal,None,55,50,40,40,40,75,5,0,Ground,Dark,50,72,35,35,35,65,5,0,0
27762,Bug,Poison,40,35,30,20,20,50,1,0,Steel,Psychic,57,24,86,24,86,23,4,0,0
27763,Psychic,None,50,95,90,95,90,180,3,1,Water,None,20,15,20,10,55,80,3,0,0
27764,Water,None,43,80,65,50,35,35,3,0,Normal,None,75,95,60,65,60,115,5,0,1
27765,Steel,Rock,70,110,180,60,60,50,3,0,Psychic,None,45,30,40,105,50,20,5,0,0
27766,Ice,None,80,120,80,120,80,100,3,0,Grass,None,70,85,65,105,85,120,3,0,1
27767,Electric,Flying,79,115,70,125,80,111,5,1,Normal,None,60,60,60,35,35,30,3,0,0
27768,Grass,Flying,99,68,83,72,87,51,3,0,Water,Ground,50,48,43,46,41,60,3,0,1
27769,Dragon,None,66,117,70,40,50,67,5,0,Electric,None,35,55,40,50,50,90,1,0,1
27770,Bug,Ghost,1,90,45,30,30,40,3,0,Psychic,Fight,106,190,100,154,100,130,1,1,0
27771,Bug,Ghost,1,90,45,30,30,40,3,0,Fight,None,65,105,60,60,70,95,1,0,1
27772,Poison,None,70,62,67,55,55,56,1,0,Bug,None,50,35,55,25,25,15,3,0,0
27773,Normal,Fairy,50,20,40,20,40,20,3,0,Bug,None,50,35,55,25,25,15,3,0,0
27774,Poison,Flying,75,80,70,65,75,90,1,0,Ghost,Poison,60,65,60,130,75,110,1,0,1
27775,Fire,Fight,64,78,52,78,52,81,4,0,Grass,Ice,60,62,50,62,60,40,4,0,0
27776,Grass,None,56,61,65,48,45,38,6,0,Electric,None,70,55,55,80,60,45,2,0,1
27777,Rock,Steel,30,42,118,42,88,30,4,0,Ice,Ghost,70,80,70,80,70,110,4,0,1
27778,Psychic,None,110,65,75,125,85,30,5,0,Grass,None,45,45,55,45,55,63,5,0,1
27779,Psychic,None,65,40,50,125,60,30,5,0,Bug,Poison,65,150,40,15,80,145,1,0,1
27780,Dragon,Flying,105,180,100,180,100,115,3,1,Fight,None,67,82,62,46,48,43,6,0,0
27781,Dark,Ice,70,120,65,45,85,125,4,0,Normal,None,60,60,60,35,35,30,3,0,0
27782,Poison,Dark,103,93,67,71,61,84,4,0,Normal,Flying,40,45,40,35,35,56,1,0,0
27783,Fairy,None,35,20,65,40,65,20,2,0,Psychic,None,190,33,58,33,58,33,2,0,1
27784,Psychic,None,60,25,35,70,80,60,3,0,Grass,None,123,100,62,97,81,68,6,0,1
27785,Bug,Flying,61,90,45,50,50,160,3,0,Water,Ground,100,110,90,85,90,60,3,0,0
27786,Fairy,None,60,80,50,40,40,30,2,0,Rock,None,70,100,115,30,65,30,2,0,1
27787,Fire,Flying,78,104,78,159,115,100,1,0,Normal,Fairy,103,60,126,80,126,50,5,0,0
27788,Bug,Poison,40,35,30,20,20,50,1,0,Rock,Water,42,52,67,39,56,50,6,0,1
27789,Ghost,None,20,40,90,30,90,25,3,0,Bug,Steel,70,130,100,55,80,65,2,0,1
27790,Psychic,Dark,80,160,60,170,130,80,6,1,Poison,None,100,73,83,73,83,55,3,0,0
27791,Water,None,43,80,65,50,35,35,3,0,Bug,None,50,35,55,25,25,15,3,0,0
27792,Ground,Rock,105,130,120,45,45,40,1,0,Psychic,None,48,72,48,72,48,48,2,0,1
27793,Grass,None,50,53,48,53,48,64,5,0,Fire,Flying,90,100,90,125,85,90,1,1,1
27794,Water,None,75,98,63,98,63,101,5,0,Bug,Flying,70,80,102,80,102,40,4,0,0
27795,Fairy,Flying,85,50,95,120,115,80,4,0,Flying,None,79,115,70,125,80,111,5,1,1
27796,Dark,Ghost,50,85,125,85,115,20,3,0,Poison,None,70,62,67,55,55,56,1,0,1
27797,Grass,Steel,44,50,91,24,86,10,5,0,Normal,None,65,76,84,54,96,105,4,0,1
27798,Water,Ground,95,85,85,65,65,35,2,0,Water,None,64,66,68,81,76,50,4,0,1
27799,Normal,None,64,51,23,51,23,28,3,0,Fire,None,105,140,55,30,55,95,5,0,1
27800,Normal,None,75,100,66,60,66,115,4,0,Electric,None,65,65,60,110,95,130,1,0,1
27801,Rock,Water,35,40,100,90,55,35,1,0,Water,Flying,75,87,63,87,63,98,5,0,1
27802,Normal,Flying,65,90,65,61,61,100,1,0,Ghost,Grass,55,85,122,58,75,99,6,0,1
27803,Ground,None,45,100,45,45,45,10,3,0,Water,None,55,84,105,114,75,52,3,0,1
27804,Fire,Fight,76,104,71,104,71,108,4,0,Poison,None,70,43,53,43,53,40,3,0,0
27805,Water,None,130,65,60,110,95,65,1,0,Water,Ghost,55,40,50,65,85,40,5,0,1
27806,Water,Ground,95,85,85,65,65,35,2,0,Ghost,None,40,70,130,60,130,25,3,0,0
27807,Bug,Flying,60,70,50,100,50,65,3,0,Psychic,Flying,106,90,130,90,154,110,2,1,1
27808,Rock,None,70,105,105,50,40,20,5,0,Dragon,None,41,64,45,50,50,50,1,0,1
27809,Psychic,Fight,106,190,100,154,100,130,1,1,Dragon,Electric,100,150,120,120,100,90,5,1,0
27810,Ice,None,95,117,184,44,46,28,6,0,Normal,None,60,85,69,60,69,77,5,0,1
27811,Grass,Dark,70,115,60,115,60,55,3,0,Bug,Grass,55,63,90,50,80,42,5,0,0
27812,Fire,Fight,60,85,60,85,60,55,3,0,Water,None,55,84,105,114,75,52,3,0,0
27813,Normal,Flying,80,115,80,65,55,93,5,0,Poison,None,35,60,44,40,54,55,1,0,0
27814,Psychic,Ghost,80,110,60,150,130,70,6,1,Bug,Electric,50,47,50,57,50,65,5,0,0
27815,Normal,Fairy,90,30,15,40,20,15,2,0,Rock,Psychic,70,55,65,95,85,70,3,0,1
27816,Normal,None,60,85,69,60,69,77,5,0,Fire,None,40,40,40,70,40,20,2,0,0
27817,Bug,Poison,40,55,99,40,79,47,5,0,Poison,None,50,50,62,40,62,65,5,0,1
27818,Bug,Grass,55,63,90,50,80,42,5,0,Normal,None,38,36,38,32,36,57,6,0,1
27819,Psychic,None,106,110,90,154,90,130,1,1,Water,None,71,73,88,120,89,59,6,0,0
27820,Bug,Ground,60,79,105,59,85,36,4,0,Bug,Poison,70,65,60,90,75,90,1,0,1
27821,Fire,Flying,90,100,90,125,85,90,1,1,Normal,Flying,65,90,65,61,61,100,1,0,1
27822,Grass,None,100,100,125,110,50,50,4,0,Fire,None,45,60,40,70,50,45,3,0,0
27823,Rock,Dark,100,164,150,95,120,71,2,0,Poison,Dragon,65,75,90,97,123,44,6,0,0
27824,Poison,None,65,90,120,85,70,60,1,0,Psychic,Fairy,40,45,65,100,120,90,1,0,1
27825,Bug,Grass,55,63,90,50,80,42,5,0,Poison,Dark,63,63,47,41,41,74,4,0,1
27826,Bug,Ground,60,79,105,59,85,36,4,0,Bug,Grass,45,53,70,40,60,42,5,0,1
27827,Grass,None,40,45,35,65,55,70,3,0,Water,Dark,72,95,67,103,71,122,6,0,1
27828,Fire,None,38,41,40,50,65,65,1,0,Fire,Ground,70,120,100,145,105,20,3,0,1
27829,Water,Dragon,75,95,95,95,95,85,2,0,Fire,None,70,85,140,85,70,20,3,0,0
27830,Fire,Fight,90,93,55,70,55,55,5,0,Poison,Dark,70,90,110,60,75,95,4,0,1
27831,Steel,None,70,140,230,60,80,50,3,0,Fight,Psychic,30,40,55,40,55,60,3,0,1
27832,Psychic,Flying,40,50,45,70,45,70,2,0,Bug,Steel,70,130,100,55,80,65,2,0,0
27833,Rock,None,30,45,135,45,90,30,3,0,Rock,None,70,100,115,30,65,30,2,0,1
27834,Bug,Flying,70,110,80,55,80,105,1,0,Grass,Ice,90,132,105,132,105,30,4,0,0
27835,Fire,Flying,90,100,90,125,85,90,1,1,Normal,None,110,85,95,80,95,50,4,0,0
27836,Dark,Dragon,52,65,50,45,50,38,5,0,Poison,Dark,63,63,47,41,41,74,4,0,1
27837,Grass,Poison,45,50,55,75,65,30,1,0,Water,None,35,64,85,74,55,32,3,0,1
27838,Bug,Poison,30,45,59,30,39,57,5,0,Psychic,None,74,48,76,83,81,104,6,0,1
27839,Bug,Fight,80,125,75,40,95,85,2,0,Ice,Ground,110,130,80,70,60,80,4,0,0
27840,Psychic,None,55,55,55,85,55,30,5,0,Bug,None,50,35,55,25,25,15,3,0,0
27841,Steel,Psychic,67,89,116,79,116,33,4,0,Normal,None,71,82,64,64,59,112,4,0,1
27842,Rock,Steel,60,55,145,75,150,40,4,0,Grass,Steel,74,94,131,54,116,20,5,0,0
27843,Normal,None,55,66,44,44,56,85,4,0,Grass,Poison,45,50,55,75,65,30,1,0,0
27844,Poison,None,46,57,40,40,40,50,1,0,Bug,Flying,65,65,45,75,45,95,2,0,1
27845,Fire,Water,80,110,120,130,90,70,6,1,Grass,Ice,90,92,75,92,85,60,4,0,0
27846,Fire,None,65,95,57,100,85,93,1,0,Fight,None,45,85,50,55,50,65,5,0,0
27847,Psychic,None,106,150,70,194,120,140,1,1,Electric,Ghost,50,50,77,95,77,91,4,0,1
27848,Ghost,None,60,60,60,85,85,85,2,0,Normal,Grass,60,60,50,40,50,75,5,0,1
27849,Normal,None,85,80,90,105,95,60,2,0,Electric,None,65,65,60,110,95,130,1,0,1
27850,Fairy,None,90,120,75,60,60,45,2,0,Psychic,None,100,100,100,100,100,100,1,0,1
27851,Normal,Flying,62,77,62,50,42,65,5,0,Water,Poison,80,70,65,80,120,100,1,0,1
27852,Fairy,None,95,70,73,95,90,60,1,0,Water,Grass,40,30,30,40,50,30,3,0,0
27853,Psychic,Ghost,80,110,60,150,130,70,6,1,Fight,None,45,85,50,55,50,65,5,0,1
27854,Water,None,55,130,115,50,50,75,1,0,Normal,Fairy,103,60,126,80,126,50,5,0,0
27855,Fight,None,50,120,53,35,110,87,1,0,Ground,Electric,109,66,84,81,99,32,5,0,0
27856,Psychic,None,65,65,60,130,95,110,2,0,Water,None,79,103,120,135,115,78,1,0,0
27857,Fire,None,65,130,60,95,110,65,1,0,Water,None,30,105,90,25,25,50,1,0,0
27858,Dark,None,40,65,40,80,40,65,5,0,Fire,None,73,76,75,81,100,100,1,0,1
27859,Fire,Fight,80,120,70,110,70,80,3,0,Dark,Flying,60,85,42,85,42,91,2,0,1
27860,Ground,None,60,85,40,30,45,68,5,0,Dark,Ghost,50,85,125,85,115,20,3,0,1
27861,Grass,Poison,114,85,70,85,80,30,5,0,Poison,None,50,50,62,40,62,65,5,0,1
27862,Fight,None,90,130,80,65,85,55,1,0,Electric,None,65,65,60,110,95,130,1,0,1
27863,Dark,Psychic,86,92,88,68,75,73,6,0,Normal,None,45,60,45,25,45,55,5,0,0
27864,Grass,None,75,80,95,90,100,50,2,0,Normal,None,75,100,95,40,70,110,1,0,1
27865,Grass,Dark,70,70,40,60,40,60,3,0,Normal,Flying,65,90,65,61,61,100,1,0,1
27866,Bug,Grass,55,63,90,50,80,42,5,0,Normal,Flying,50,55,50,36,30,43,5,0,1
27867,Water,Ice,130,85,80,85,95,60,1,0,Fire,Flying,62,73,55,56,52,84,6,0,1
27868,Grass,None,74,100,72,90,72,46,4,0,Dark,Dragon,52,65,50,45,50,38,5,0,0
27869,Bug,None,80,70,40,100,60,145,5,0,Fire,None,59,59,58,90,70,73,6,0,0
27870,Normal,None,38,36,38,32,36,57,6,0,Poison,None,55,47,52,40,40,41,1,0,0
27871,Grass,Fight,88,107,122,74,75,64,6,0,Electric,None,45,60,32,50,32,76,5,0,1
27872,Water,Fairy,70,20,50,20,50,40,2,0,Water,None,45,67,60,35,50,63,1,0,1
27873,Grass,None,74,100,72,90,72,46,4,0,Grass,None,45,49,65,49,65,45,2,0,0
27874,Normal,None,40,45,35,40,40,90,1,0,Steel,Fairy,50,85,85,55,55,50,3,0,0
27875,Fairy,None,126,131,95,131,98,99,6,1,Dark,Flying,70,55,75,45,65,60,5,0,0
27876,Fight,None,70,80,50,35,35,35,1,0,Normal,None,120,120,120,120,120,120,4,1,1
27877,Fight,None,40,80,35,35,45,70,1,0,Bug,None,45,45,35,20,30,20,3,0,0
27878,Bug,Flying,65,65,45,75,45,95,2,0,Water,None,55,130,115,50,50,75,1,0,0
27879,Fight,None,75,80,55,25,35,35,5,0,Normal,None,120,120,120,120,120,120,4,1,1
27880,Normal,None,60,60,60,35,35,30,3,0,Water,Psychic,95,75,80,100,110,30,2,0,1
27881,Electric,None,70,55,55,80,60,45,2,0,Rock,Ground,40,80,100,30,30,20,1,0,0
27882,Electric,None,70,75,80,135,80,135,3,0,Water,None,95,60,79,100,125,81,3,0,0
27883,Water,Dark,95,155,109,70,130,81,1,0,Poison,Flying,85,90,80,70,80,130,2,0,1
27884,Fire,None,90,110,80,100,80,95,1,0,Ice,None,65,60,110,130,95,65,4,0,0
27885,Grass,None,45,49,65,49,65,45,2,0,Bug,Steel,70,150,140,65,100,75,2,0,1
27886,Water,Ice,90,70,80,70,95,70,1,0,Dark,Psychic,53,54,53,37,46,45,6,0,0
27887,Fire,None,50,53,48,53,48,64,5,0,Psychic,None,70,55,95,95,110,65,5,0,1
27888,Bug,Poison,70,65,60,90,75,90,1,0,Bug,Poison,40,35,30,20,20,50,1,0,0
27889,Fight,None,75,80,55,25,35,35,5,0,Bug,Grass,35,70,55,45,55,25,1,0,0
27890,Poison,None,73,100,60,100,60,65,3,0,Ghost,Fire,60,40,60,95,60,55,5,0,0
27891,Psychic,None,55,55,55,85,55,30,5,0,Dragon,Ground,108,130,95,80,85,102,4,0,1
27892,Fight,Psychic,60,60,75,60,75,80,3,0,Bug,Poison,40,60,40,40,40,30,2,0,0
27893,Fire,Dragon,78,130,111,130,85,100,1,0,Fire,Fight,90,93,55,70,55,55,5,0,0
27894,Bug,Poison,60,50,70,50,90,65,3,0,Grass,Poison,45,50,55,75,65,30,1,0,0
27895,Rock,Flying,80,105,65,60,75,130,1,0,Bug,Steel,60,69,95,69,95,36,4,0,0
27896,Psychic,None,55,50,45,135,95,120,1,0,Bug,Flying,70,110,80,55,80,105,1,0,0
27897,Fight,None,67,82,62,46,48,43,6,0,Dark,None,95,65,110,60,130,65,2,0,1
27898,Water,Flying,40,30,30,55,30,85,3,0,Rock,Dark,100,164,150,95,120,71,2,0,0
27899,Normal,Flying,40,60,30,31,31,70,1,0,Dragon,None,46,87,60,30,40,57,5,0,0
27900,Grass,None,70,85,65,105,85,120,3,0,Electric,None,65,65,60,110,95,130,1,0,1
27901,Poison,None,46,57,40,40,40,50,1,0,Steel,Psychic,57,24,86,24,86,23,4,0,1
27902,Ghost,Grass,85,100,122,58,75,54,6,0,Fight,None,120,100,85,30,85,45,5,0,0
27903,Fire,Flying,106,130,90,110,154,90,2,1,Ground,None,45,100,45,45,45,10,3,0,0
27904,Dragon,Fire,100,120,100,150,120,90,5,1,Water,None,20,10,55,15,20,80,1,0,0
27905,Poison,Ground,81,102,77,85,75,85,1,0,Water,Ground,100,110,90,85,90,60,3,0,0
27906,Fight,None,45,85,50,55,50,65,5,0,Fight,None,80,100,70,50,60,45,1,0,0
27907,Grass,None,55,68,64,45,55,31,4,0,Normal,Flying,76,65,45,92,42,91,4,0,1
27908,Fire,Fight,60,85,60,85,60,55,3,0,Rock,None,70,105,105,50,40,20,5,0,0
27909,Poison,Dark,103,93,67,71,61,84,4,0,Grass,Poison,60,62,63,80,80,60,1,0,0
27910,Ice,None,71,95,85,110,95,79,5,0,Fire,Flying,78,84,78,109,85,100,1,0,1
27911,Ghost,None,64,165,75,93,83,75,3,0,Ghost,Grass,65,90,122,58,75,84,6,0,1
27912,Ice,Flying,90,85,100,95,125,85,1,1,Water,None,50,65,64,44,48,43,2,0,0
27913,Normal,None,75,100,95,40,70,110,1,0,Steel,Psychic,67,89,116,79,116,33,4,0,0
27914,Water,Rock,55,55,85,65,85,35,2,0,Normal,Flying,52,65,55,58,62,60,1,0,1
27915,Normal,Fairy,103,60,126,80,126,50,5,0,Grass,Poison,69,55,45,55,55,15,5,0,0
27916,Rock,Bug,45,95,50,40,50,75,3,0,Ghost,Poison,45,50,45,115,55,95,1,0,1
27917,Flying,Dragon,40,30,35,45,40,55,6,0,Fire,None,115,115,85,90,75,100,2,1,1
27918,Dragon,Flying,95,145,130,120,90,120,3,0,Ice,Water,90,60,70,75,70,45,3,0,0
27919,Water,Dark,45,90,20,65,20,65,3,0,Ground,None,45,100,45,45,45,10,3,0,0
27920,Normal,None,103,60,86,60,86,50,5,0,Ice,None,71,95,85,110,95,79,5,0,1
27921,Dragon,Ice,125,120,90,170,100,95,5,1,Bug,Ghost,1,90,45,30,30,40,3,0,0
27922,Bug,None,65,47,55,73,75,85,3,0,Electric,None,60,45,70,45,90,95,4,0,1
27923,Water,None,59,63,80,65,80,58,1,0,Psychic,None,50,70,160,70,160,90,3,1,1
27924,Normal,None,60,60,60,35,35,30,3,0,Bug,None,65,73,55,47,75,85,3,0,1
27925,Electric,None,20,40,15,35,35,60,2,0,Grass,None,75,80,95,90,100,50,2,0,0
27926,Psychic,Fairy,28,25,25,45,35,40,3,0,Electric,None,35,55,40,45,40,60,5,0,1
27927,Grass,Poison,80,82,83,100,100,80,1,0,Grass,Fairy,40,27,60,37,50,66,5,0,0
27928,Poison,None,40,65,95,60,45,35,1,0,Bug,Flying,80,52,50,90,50,89,6,0,1
27929,Psychic,None,116,55,85,107,95,29,5,0,Psychic,None,70,55,95,95,110,65,5,0,1
27930,Water,None,20,10,55,15,20,80,1,0,Ghost,Grass,59,66,70,44,55,41,6,0,1
27931,Bug,Flying,30,30,42,30,42,70,4,0,Bug,None,80,70,40,100,60,145,5,0,1
27932,Ghost,None,64,165,75,93,83,75,3,0,Bug,Poison,65,90,40,45,80,75,1,0,1
27933,Water,Flying,95,125,79,60,100,81,1,0,Electric,None,35,55,40,50,50,90,1,0,1
27934,Grass,Flying,35,35,40,35,55,50,2,0,Normal,Ground,85,56,77,50,77,78,6,0,0
27935,Fire,Fight,110,123,65,100,65,65,5,0,Ice,Ground,100,100,80,60,60,50,2,0,0
27936,Rock,Bug,75,125,100,70,80,45,3,0,Electric,Steel,25,35,70,95,55,45,1,0,1
27937,Water,Ground,100,110,90,85,90,60,3,0,Rock,Ground,80,120,130,55,65,45,1,0,0
27938,Ground,Dark,60,82,45,45,45,74,5,0,Dark,None,65,130,60,75,60,75,3,0,1
27939,Bug,Grass,35,70,55,45,55,25,1,0,Water,None,70,92,65,80,55,98,5,0,1
27940,Water,Psychic,90,65,65,40,40,15,1,0,Dragon,Ground,58,70,45,40,45,42,4,0,1
27941,Fight,Dark,95,124,78,69,71,58,6,0,Rock,Dragon,82,121,119,69,59,71,6,0,1
27942,Ghost,Fire,50,30,55,65,55,20,5,0,Poison,None,70,43,53,43,53,40,3,0,1
27943,Normal,None,35,46,34,35,45,20,2,0,Fight,None,70,80,50,35,35,35,1,0,1
27944,Grass,Poison,60,65,70,85,75,40,1,0,Dark,None,70,90,70,60,60,70,3,0,1
27945,Grass,Poison,65,90,50,85,45,55,1,0,Water,Ice,90,70,80,70,95,70,1,0,1
27946,Rock,Flying,80,135,85,70,95,150,1,0,Fire,None,58,64,58,80,65,80,2,0,0
27947,Ground,None,100,150,140,100,90,90,3,1,Psychic,Dark,80,160,60,170,130,80,6,1,0
27948,Psychic,None,60,25,35,70,80,60,3,0,Grass,None,100,100,125,110,50,50,4,0,0
27949,Normal,None,255,10,10,75,135,55,2,0,Fire,Fight,76,104,71,104,71,108,4,0,1
27950,Bug,Flying,30,30,42,30,42,70,4,0,Ghost,None,44,75,35,63,33,45,3,0,0
27951,Electric,None,70,75,80,135,80,135,3,0,Steel,None,80,75,150,75,150,50,3,1,0
27952,Fight,None,40,80,35,35,45,70,1,0,Ghost,None,64,115,65,83,63,65,3,0,1
27953,Fight,None,85,105,85,40,50,40,5,0,Psychic,None,85,73,70,73,115,67,1,0,1
27954,Fight,Psychic,60,60,75,60,75,80,3,0,Water,Steel,84,86,88,111,101,60,4,0,0
27955,Psychic,Dark,80,160,60,170,130,80,6,1,Ice,Water,90,60,70,75,70,45,3,0,0
27956,Grass,Fight,88,107,122,74,75,64,6,0,Fire,None,39,52,43,60,50,65,2,0,1
27957,Fight,None,40,70,40,35,40,60,4,0,Water,Fight,91,72,90,129,90,108,5,0,1
27958,Grass,None,55,68,64,45,55,31,4,0,Ghost,Grass,85,110,76,65,82,56,6,0,1
27959,Dragon,Flying,91,134,95,100,100,80,1,0,Water,Ground,100,110,90,85,90,60,3,0,0
27960,Fight,None,120,100,85,30,85,45,5,0,Poison,Dark,103,93,67,71,61,84,4,0,1
27961,Electric,Normal,62,55,52,109,94,109,6,0,Water,None,50,53,48,53,48,64,5,0,0
27962,Grass,None,56,61,65,48,45,38,6,0,Bug,Poison,70,65,60,90,75,90,1,0,1
27963,Water,None,35,65,35,65,35,65,2,0,Fairy,None,35,20,65,40,65,20,2,0,0
27964,Psychic,None,50,95,90,95,90,180,3,1,Water,Ground,70,85,70,60,70,50,3,0,0
27965,Poison,Dark,63,63,47,41,41,74,4,0,Dragon,Ground,68,90,65,50,55,82,4,0,1
27966,Fairy,None,62,48,66,59,57,49,6,0,Poison,Fight,48,61,40,61,40,50,4,0,1
27967,Normal,None,40,45,35,40,40,90,1,0,Ghost,Fire,50,30,55,65,55,20,5,0,1
27968,Fairy,None,62,48,66,59,57,49,6,0,Bug,None,50,75,45,40,45,60,5,0,1
27969,Rock,Flying,55,112,45,74,45,70,5,0,Ice,None,71,95,85,110,95,79,5,0,1
27970,Grass,None,100,100,100,100,100,100,4,1,Steel,Fairy,57,80,91,80,87,75,6,0,0
