,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
36882,Normal,None,75,80,60,65,90,102,6,0,Ghost,Dragon,150,120,100,120,100,90,4,1,1
36883,Dark,None,70,90,70,60,60,70,3,0,Ground,None,108,112,118,68,72,47,4,0,0
36884,Water,Dark,70,140,70,110,65,105,3,0,Psychic,Flying,106,90,130,90,154,110,2,1,1
36885,Fairy,None,101,72,72,99,89,29,6,0,Water,Electric,125,58,58,76,76,67,2,0,1
36886,Ice,None,95,110,80,70,80,50,5,0,Water,Ice,130,85,80,85,95,60,1,0,1
36887,Normal,None,85,76,64,45,55,90,2,0,Water,Poison,80,70,65,80,120,100,1,0,1
36888,Fire,Fight,60,85,60,85,60,55,3,0,Grass,None,75,75,55,105,85,30,2,0,0
36889,Dark,Flying,126,131,95,131,98,99,6,1,Psychic,None,55,50,45,135,95,120,1,0,0
36890,Ground,Flying,65,75,105,35,65,85,2,0,Fight,None,75,80,55,25,35,35,5,0,0
36891,Normal,Flying,52,65,55,58,62,60,1,0,Grass,Poison,50,75,35,70,30,40,1,0,0
36892,Bug,Grass,45,53,70,40,60,42,5,0,Ground,Dark,95,117,80,65,70,92,5,0,1
36893,Rock,Flying,80,135,85,70,95,150,1,0,Water,None,35,65,35,65,35,65,2,0,0
36894,Bug,None,50,20,55,25,25,30,1,0,Normal,Flying,65,90,65,61,61,100,1,0,1
36895,Grass,None,55,68,64,45,55,31,4,0,Ghost,Grass,85,110,76,65,82,56,6,0,1
36896,Bug,Flying,70,80,102,80,102,40,4,0,Psychic,None,75,75,130,75,130,95,4,1,1
36897,Rock,Fairy,50,50,150,50,150,50,6,0,Ice,None,70,50,30,95,135,105,5,0,1
36898,Poison,Dragon,65,75,90,97,123,44,6,0,Rock,Fairy,50,160,110,160,110,110,6,1,1
36899,Grass,Flying,100,103,75,120,75,127,4,1,Psychic,None,190,33,58,33,58,33,2,0,0
36900,Ghost,Grass,85,100,122,58,75,54,6,0,Bug,Water,40,30,32,50,52,65,3,0,0
36901,Psychic,Fairy,68,65,65,125,115,80,3,0,Rock,Dark,100,134,110,95,100,61,2,0,0
36902,Bug,Fire,85,60,65,135,105,100,5,0,Dragon,Electric,100,150,120,120,100,90,5,1,0
36903,Fairy,None,70,45,48,60,65,35,1,0,Normal,None,35,46,34,35,45,20,2,0,0
36904,Electric,Fairy,67,58,57,81,67,101,6,0,Bug,Steel,70,150,140,65,100,75,2,0,0
36905,Grass,None,50,65,45,85,65,95,3,0,Ice,None,95,117,184,44,46,28,6,0,1
36906,Electric,None,75,123,67,95,85,95,4,0,Grass,Fight,60,130,80,60,60,70,3,0,0
36907,Normal,Fairy,90,30,15,40,20,15,2,0,Dragon,Flying,75,70,90,70,105,80,3,0,1
36908,Psychic,None,120,70,120,75,130,85,4,0,Dragon,Psychic,80,80,90,110,130,110,3,1,1
36909,Normal,Psychic,70,80,65,90,65,85,2,0,Fight,None,80,100,70,50,60,45,1,0,0
36910,Normal,Fight,65,136,94,54,96,135,4,0,Normal,Flying,83,80,75,70,70,101,1,0,0
36911,Psychic,None,45,30,40,105,50,20,5,0,Grass,Poison,50,60,45,100,80,65,3,0,1
36912,Ice,Ghost,70,80,70,80,70,110,4,0,Fairy,None,95,65,65,110,130,60,6,0,1
36913,Dark,Flying,126,131,95,131,98,99,6,1,Electric,None,35,55,40,50,50,90,1,0,0
36914,Grass,None,30,30,30,30,30,30,2,0,Ice,Ground,110,130,80,70,60,80,4,0,1
36915,Fight,None,35,35,35,35,35,35,2,0,Electric,None,40,45,40,65,40,65,3,0,1
36916,Water,None,35,65,35,65,35,65,2,0,Water,Grass,80,70,70,90,100,70,3,0,1
36917,Grass,Fight,91,90,72,90,129,108,5,1,Ground,Rock,105,130,120,45,45,40,1,0,0
36918,Dark,None,65,130,60,75,60,75,3,0,Bug,Water,40,30,32,50,52,65,3,0,0
36919,Poison,Ground,81,102,77,85,75,85,1,0,Dragon,None,76,147,90,60,70,97,5,0,1
36920,Ice,Water,90,60,70,75,70,45,3,0,Bug,Electric,70,77,60,97,60,108,5,0,1
36921,Bug,Flying,60,70,50,100,50,65,3,0,Fight,Flying,78,92,75,74,63,118,6,0,1
36922,Grass,None,70,60,70,87,78,85,4,0,Dark,Fight,65,90,115,45,115,58,5,0,0
36923,Rock,Ground,35,45,160,30,45,70,1,0,Ice,None,80,50,100,100,200,50,3,1,0
36924,Electric,None,65,65,60,110,95,130,1,0,Fire,Dragon,78,130,111,130,85,100,1,0,0
36925,Bug,Grass,55,63,90,50,80,42,5,0,Dragon,Electric,100,150,120,120,100,90,5,1,1
36926,Fire,Ground,70,120,100,145,105,20,3,0,Bug,Poison,70,65,60,90,75,90,1,0,0
36927,Ice,Flying,90,85,100,95,125,85,1,1,Normal,None,30,56,35,25,35,72,1,0,0
36928,Fire,Flying,78,81,71,74,69,126,6,0,Water,None,100,150,90,180,160,90,3,1,0
36929,Poison,None,61,72,57,55,55,65,1,0,Bug,Poison,60,100,89,55,69,112,5,0,1
36930,Psychic,None,60,45,70,75,85,55,5,0,Normal,None,85,80,90,105,95,60,2,0,1
36931,Grass,None,60,62,80,63,80,60,2,0,Fairy,Flying,55,40,85,80,105,40,2,0,0
36932,Bug,Rock,20,10,230,10,230,5,2,0,Water,Flying,95,125,79,60,100,81,1,0,1
36933,Electric,None,70,75,60,105,60,105,3,0,Dark,Steel,45,85,70,40,40,60,5,0,0
36934,Fire,Fight,80,120,70,110,70,80,3,0,Bug,Poison,45,25,50,25,25,35,1,0,0
36935,Ground,None,90,60,60,40,40,40,2,0,Psychic,Fairy,20,25,45,70,90,60,4,0,0
36936,Rock,Water,60,115,105,65,70,80,1,0,Dark,None,65,150,60,115,60,115,3,0,1
36937,Water,None,35,65,35,65,35,65,2,0,Grass,Ice,90,92,75,92,85,60,4,0,0
36938,Dragon,Fire,100,120,100,150,120,90,5,1,Water,None,30,40,70,70,25,60,1,0,0
36939,Ground,None,50,50,95,40,50,35,1,0,Water,None,80,80,80,80,80,80,4,0,1
36940,Rock,Ice,123,77,72,99,92,58,6,0,Psychic,None,65,65,60,130,95,110,2,0,1
36941,Fire,Flying,62,73,55,56,52,84,6,0,Fight,None,120,100,85,30,85,45,5,0,0
36942,Normal,None,85,76,64,45,55,90,2,0,Rock,None,97,165,60,65,50,58,4,0,0
36943,Ghost,Poison,60,65,60,130,75,110,1,0,Water,None,35,64,85,74,55,32,3,0,0
36944,Steel,None,60,80,95,70,85,50,5,0,Poison,None,65,90,120,85,70,60,1,0,0
36945,Normal,None,103,60,86,60,86,50,5,0,Rock,Flying,80,105,65,60,75,130,1,0,1
36946,Psychic,None,45,30,50,55,65,45,5,0,Rock,None,80,100,200,50,100,50,3,1,1
36947,Rock,Fight,91,129,90,72,90,108,5,1,Water,Fight,91,72,90,129,90,108,5,0,1
36948,Grass,None,40,45,35,65,55,70,3,0,Normal,None,55,55,50,45,65,55,1,0,0
36949,Water,Dark,70,140,70,110,65,105,3,0,Bug,None,40,29,45,29,45,36,4,0,0
36950,Normal,Flying,70,83,50,37,50,60,5,0,Bug,Flying,70,94,50,94,50,66,4,0,1
36951,Ice,Flying,90,85,100,95,125,85,1,1,Psychic,None,100,100,100,100,100,100,1,0,1
36952,Grass,None,70,60,75,110,75,90,5,0,Grass,Psychic,95,95,85,125,65,55,1,0,0
36953,Psychic,None,25,20,15,105,55,90,1,0,Fight,Steel,70,145,88,140,70,112,4,0,1
36954,Dragon,None,76,147,90,60,70,97,5,0,Water,Dragon,75,95,95,95,95,85,2,0,0
36955,Dragon,Ground,108,130,95,80,85,102,4,0,Steel,Psychic,100,100,100,100,100,100,3,1,0
36956,Normal,Grass,80,100,70,60,70,95,5,0,Water,Ground,110,78,73,76,71,60,3,0,0
36957,Rock,Fairy,50,100,150,100,150,50,6,1,Rock,Dragon,82,121,119,69,59,71,6,0,1
36958,Normal,Flying,70,83,50,37,50,60,5,0,Electric,None,60,90,55,90,80,110,1,0,1
36959,Normal,Fairy,115,45,20,45,25,20,1,0,Poison,Dragon,65,75,90,97,123,44,6,0,0
36960,Grass,None,100,100,100,100,100,100,4,1,Ground,Dark,50,72,35,35,35,65,5,0,0
36961,Steel,Psychic,67,89,116,79,116,33,4,0,Fire,Psychic,105,30,105,140,105,55,5,0,1
36962,Rock,None,55,75,85,25,25,15,5,0,Bug,None,50,35,55,25,25,15,3,0,1
36963,Rock,None,70,100,115,30,65,30,2,0,Electric,Fairy,67,58,57,81,67,101,6,0,1
36964,Water,None,100,150,90,180,160,90,3,1,Water,Ground,100,150,110,95,110,70,3,0,0
36965,Bug,Poison,40,35,30,20,20,50,1,0,Grass,Poison,80,82,83,100,100,80,1,0,1
36966,Poison,None,80,95,82,60,82,75,5,0,Bug,None,50,35,55,25,25,15,3,0,0
36967,Rock,Fight,91,129,90,72,90,108,5,1,Bug,Flying,65,155,120,65,90,105,1,0,0
36968,Normal,None,160,110,65,65,110,30,1,0,Bug,Flying,40,20,30,40,80,55,2,0,0
36969,Grass,Poison,50,75,35,70,30,40,1,0,Ghost,Poison,45,50,45,115,55,95,1,0,1
36970,Fight,None,50,105,79,35,110,76,1,0,Grass,None,65,110,130,60,65,95,4,0,1
36971,Fire,None,44,58,44,58,44,61,4,0,Psychic,None,85,73,70,73,115,67,1,0,1
36972,Rock,None,55,75,85,25,25,15,5,0,Dark,Flying,110,65,105,55,95,80,5,0,1
36973,Water,None,55,65,95,95,45,85,1,0,Electric,None,60,40,50,75,85,95,3,0,1
36974,Steel,Psychic,67,89,116,79,116,33,4,0,Fairy,Flying,55,40,85,80,105,40,2,0,1
36975,Bug,Fight,80,125,75,40,95,85,2,0,Grass,None,75,98,63,98,63,101,5,0,1
36976,Normal,None,60,80,50,50,50,40,2,0,Rock,Ice,77,59,50,67,63,46,6,0,1
36977,Poison,None,55,47,52,40,40,41,1,0,Ground,None,10,55,25,35,45,95,1,0,1
36978,Rock,None,30,45,135,45,90,30,3,0,Psychic,Fairy,68,65,65,125,115,80,3,0,1
36979,Bug,Poison,60,100,89,55,69,112,5,0,Dragon,Ice,125,130,90,130,90,95,5,1,0
36980,Grass,Poison,40,30,35,50,70,55,4,0,Ice,None,70,50,30,95,135,105,5,0,1
36981,Bug,Electric,50,47,50,57,50,65,5,0,Poison,Flying,40,45,35,30,40,55,1,0,0
36982,Normal,None,55,55,50,45,65,55,1,0,Water,Rock,54,78,103,53,45,22,5,0,0
36983,Ghost,None,60,60,60,105,105,105,4,0,Grass,Flying,55,45,50,45,65,80,2,0,0
36984,Dragon,Flying,91,134,95,100,100,80,1,0,Fire,Fight,64,78,52,78,52,81,4,0,1
36985,Water,None,55,130,115,50,50,75,1,0,Normal,Flying,100,123,75,57,75,80,5,0,1
36986,Normal,None,65,60,70,85,75,40,1,0,Water,Rock,54,78,103,53,45,22,5,0,0
36987,Normal,Flying,85,120,70,50,60,100,4,0,Bug,Flying,60,70,50,100,50,65,3,0,0
36988,Normal,Flying,60,85,60,50,50,125,3,0,Dark,Steel,45,85,70,40,40,60,5,0,0
36989,Poison,None,100,73,83,73,83,55,3,0,Psychic,None,70,55,95,95,110,65,5,0,1
36990,Normal,None,65,80,65,35,65,60,5,0,Grass,Poison,40,30,35,50,70,55,4,0,0
36991,Ghost,None,38,30,85,55,65,30,5,0,Ghost,Grass,85,110,76,65,82,56,6,0,1
36992,Water,Poison,65,95,75,55,55,85,2,0,Dragon,None,61,84,65,70,70,70,1,0,0
36993,Electric,None,90,85,75,115,100,115,2,1,Electric,Normal,62,55,52,109,94,109,6,0,0
36994,Water,Electric,125,58,58,76,76,67,2,0,Normal,Flying,85,120,70,50,60,100,4,0,1
36995,Psychic,None,40,35,30,120,70,105,1,0,Fight,None,65,125,60,95,60,105,5,0,1
36996,Water,None,50,70,50,50,50,40,3,0,Ice,None,80,80,80,80,80,80,3,0,1
36997,Fairy,None,44,38,39,61,79,42,6,0,Ghost,Fire,50,30,55,65,55,20,5,0,0
36998,Steel,Dragon,100,120,120,150,100,90,4,1,Fairy,None,90,120,75,60,60,45,2,0,0
36999,Rock,Ground,55,95,115,45,45,35,1,0,Poison,Dark,63,63,47,41,41,74,4,0,1
37000,Ghost,None,40,70,130,60,130,25,3,0,Steel,Psychic,80,135,130,95,90,70,3,0,1
37001,Bug,Flying,80,52,50,90,50,89,6,0,Electric,None,45,60,32,50,32,76,5,0,0
37002,Ice,None,50,50,50,50,50,50,3,0,Psychic,None,40,35,30,120,70,105,1,0,1
37003,Ice,None,65,60,110,130,95,65,4,0,Psychic,Flying,72,58,80,103,80,97,5,0,1
37004,Dragon,None,77,120,90,60,90,48,5,0,Normal,None,70,65,65,55,55,70,3,0,1
37005,Ice,None,51,65,65,80,75,59,5,0,Psychic,Fight,68,165,95,65,115,110,4,0,1
37006,Dragon,None,45,50,35,55,75,40,6,0,Grass,None,75,98,63,98,63,101,5,0,1
37007,Dragon,Ice,125,170,100,120,90,95,5,1,Rock,None,97,165,60,65,50,58,4,0,0
37008,Poison,None,80,95,82,60,82,75,5,0,Water,None,35,65,35,65,35,65,2,0,0
37009,Grass,None,55,68,64,45,55,31,4,0,Water,None,80,82,78,95,80,85,1,0,1
37010,Water,Fight,91,72,90,129,90,108,5,0,Ground,None,45,100,45,45,45,10,3,0,0
37011,Dark,Ghost,50,85,125,85,115,20,3,0,Dark,None,65,130,60,75,60,75,3,0,1
37012,Poison,None,61,72,57,55,55,65,1,0,Water,Flying,60,50,100,85,70,65,3,0,1
37013,Ground,None,90,120,120,60,60,50,2,0,Dark,Ghost,50,85,125,85,115,20,3,0,1
37014,Rock,Ice,123,77,72,99,92,58,6,0,Dark,Flying,110,65,105,55,95,80,5,0,1
37015,Psychic,Fire,100,100,100,100,100,100,5,1,Rock,Steel,30,42,118,42,88,30,4,0,0
37016,Water,None,80,92,65,65,80,68,1,0,Ghost,Poison,60,65,80,170,95,130,1,0,1
37017,Normal,None,55,70,55,40,55,85,2,0,Fight,None,70,80,50,35,35,35,1,0,0
37018,Water,Flying,95,125,79,60,100,81,1,0,Normal,None,100,5,5,15,65,30,4,0,0
37019,Bug,None,80,70,40,100,60,145,5,0,Psychic,None,45,30,40,105,50,20,5,0,0
37020,Psychic,None,106,110,90,154,90,130,1,1,Grass,Poison,69,55,45,55,55,15,5,0,0
37021,Water,Ghost,55,40,50,65,85,40,5,0,Normal,None,38,30,41,30,41,60,3,0,1
37022,Ice,None,95,117,184,44,46,28,6,0,Normal,None,85,80,70,135,75,90,4,0,1
37023,Water,Poison,65,95,75,55,55,85,2,0,Psychic,None,55,50,45,135,95,120,1,0,1
37024,Grass,None,75,89,85,55,65,36,4,0,Fairy,None,126,131,95,131,98,99,6,1,1
37025,Steel,Psychic,57,24,86,24,86,23,4,0,Fight,None,67,82,62,46,48,43,6,0,1
37026,Bug,Grass,45,53,70,40,60,42,5,0,Dragon,Ice,125,120,90,170,100,95,5,1,1
37027,Grass,None,80,82,100,83,100,80,2,0,Psychic,None,45,30,50,55,65,45,5,0,0
37028,Water,None,80,82,78,95,80,85,1,0,Water,None,43,30,55,40,65,97,3,0,1
37029,Fire,None,39,52,43,60,50,65,2,0,Normal,None,65,60,70,85,75,40,1,0,0
37030,Normal,None,60,90,70,60,120,40,3,0,Water,Flying,62,44,50,44,50,55,5,0,1
37031,Psychic,None,40,35,30,120,70,105,1,0,Rock,None,50,80,95,10,45,10,4,0,1
37032,Fire,Fight,64,78,52,78,52,81,4,0,Grass,Poison,45,50,55,75,65,30,1,0,0
37033,Fire,None,40,40,40,70,40,20,2,0,Bug,Grass,55,63,90,50,80,42,5,0,1
37034,Ground,Dark,50,72,35,35,35,65,5,0,Fight,None,70,80,50,35,35,35,1,0,0
37035,Psychic,None,62,48,54,63,60,68,6,0,Ice,Water,90,60,70,75,70,45,3,0,0
37036,Normal,None,60,60,60,60,60,60,3,0,Dark,Dragon,72,85,70,65,70,58,5,0,0
37037,Steel,Rock,60,90,140,50,50,40,3,0,Rock,None,30,45,135,45,90,30,3,0,0
37038,Ground,None,90,120,120,60,60,50,2,0,Water,None,55,130,115,50,50,75,1,0,1
37039,Normal,None,150,160,100,95,65,100,3,0,Bug,Flying,65,155,120,65,90,105,1,0,1
37040,Normal,None,60,60,60,60,60,60,3,0,Water,Dragon,75,95,95,95,95,85,2,0,1
37041,Dark,None,40,65,40,80,40,65,5,0,Water,Grass,60,50,50,60,70,50,3,0,0
37042,Rock,Steel,60,52,168,47,138,30,4,0,Fire,None,70,85,140,85,70,20,3,0,0
37043,Grass,None,60,40,60,40,60,35,3,0,Grass,Poison,80,82,83,100,100,80,1,0,1
37044,Psychic,Flying,55,45,43,55,43,72,5,0,Dragon,None,66,117,70,40,50,67,5,0,0
37045,Dragon,None,77,120,90,60,90,48,5,0,Dark,None,70,90,70,60,60,70,3,0,1
37046,Bug,None,38,35,40,27,25,35,6,0,Bug,Grass,75,103,80,70,80,92,5,0,1
37047,Rock,Flying,75,140,65,112,65,110,5,0,Steel,Ghost,60,50,150,50,150,60,6,0,0
37048,Bug,Steel,70,150,140,65,100,75,2,0,Ghost,Poison,60,65,60,130,75,110,1,0,1
37049,Grass,None,123,100,62,97,81,68,6,0,Fight,None,65,125,60,95,60,105,5,0,1
37050,Bug,Flying,70,94,50,94,50,66,4,0,Grass,Flying,75,55,70,55,95,110,2,0,1
37051,Ghost,Flying,90,50,34,60,44,70,4,0,Grass,None,56,61,65,48,45,38,6,0,0
37052,Dark,Fight,65,90,115,45,115,58,5,0,Grass,None,75,80,95,90,100,50,2,0,0
37053,Electric,Steel,70,70,115,130,90,60,4,0,Water,Grass,80,70,70,90,100,70,3,0,1
37054,Water,None,65,65,65,50,50,90,1,0,Bug,None,38,35,40,27,25,35,6,0,0
37055,Ghost,Grass,43,70,48,50,60,38,6,0,Fire,None,40,40,40,70,40,20,2,0,0
37056,Grass,None,75,80,95,90,100,50,2,0,Psychic,None,74,48,76,83,81,104,6,0,1
37057,Poison,None,40,65,95,60,45,35,1,0,Ground,Ghost,59,74,50,35,50,35,5,0,1
37058,Steel,Fairy,50,85,85,55,55,50,3,0,Ghost,Dark,50,92,108,92,108,35,4,0,0
37059,Water,Flying,62,44,50,44,50,55,5,0,Normal,None,55,55,50,45,65,55,1,0,1
37060,Fight,Steel,70,145,88,140,70,112,4,0,Water,None,100,150,90,180,160,90,3,1,0
37061,Ground,Ghost,89,124,80,55,80,55,5,0,Water,Rock,74,108,133,83,65,32,5,0,0
37062,Steel,None,70,140,230,60,80,50,3,0,Steel,Rock,50,70,100,40,40,30,3,0,0
37063,Fairy,Flying,55,40,85,80,105,40,2,0,Normal,Flying,63,60,55,50,50,71,1,0,1
37064,Normal,Flying,65,90,65,61,61,100,1,0,Psychic,None,25,20,15,105,55,90,1,0,0
37065,Water,Rock,55,55,85,65,85,35,2,0,Normal,None,71,82,64,64,59,112,4,0,1
37066,Normal,Flying,40,55,30,30,30,85,3,0,Dragon,Fairy,75,110,110,110,105,80,3,0,0
37067,Dragon,Ground,108,130,95,80,85,102,4,0,Water,Dragon,75,95,95,95,95,85,2,0,0
37068,Ghost,Poison,60,65,80,170,95,130,1,0,Grass,Poison,60,62,63,80,80,60,1,0,0
37069,Bug,None,50,35,55,25,25,15,3,0,Dragon,Flying,95,145,130,120,90,120,3,0,1
37070,Bug,Grass,60,95,80,60,80,30,1,0,Dark,None,70,90,90,135,90,125,4,1,1
37071,Dragon,Ground,68,90,65,50,55,82,4,0,Normal,None,110,85,95,80,95,50,4,0,0
37072,Grass,Poison,45,49,49,65,65,45,1,0,Fight,None,90,130,80,65,85,55,1,0,1
37073,Grass,None,75,75,55,105,85,30,2,0,Water,None,55,84,105,114,75,52,3,0,1
37074,Electric,None,65,83,57,95,85,105,1,0,Dragon,None,76,147,90,60,70,97,5,0,0
37075,Normal,Ground,85,56,77,50,77,78,6,0,Water,Steel,84,86,88,111,101,60,4,0,0
37076,Electric,None,60,40,50,75,85,95,3,0,Bug,Flying,70,94,50,94,50,66,4,0,0
37077,Normal,Flying,40,45,40,35,35,56,1,0,Electric,Flying,55,75,60,75,60,103,5,0,1
37078,Grass,None,75,89,85,55,65,36,4,0,Water,Rock,55,55,85,65,85,35,2,0,0
37079,Bug,Electric,50,47,50,57,50,65,5,0,Normal,Flying,70,83,50,37,50,60,5,0,0
37080,Electric,None,35,55,40,45,40,60,5,0,Bug,Steel,75,90,140,60,60,40,2,0,0
37081,Dragon,Electric,100,150,120,120,100,90,5,1,Fire,None,55,70,45,70,50,60,1,0,0
37082,Fire,None,39,52,43,60,50,65,2,0,Ghost,Grass,85,110,76,65,82,56,6,0,0
37083,Grass,None,55,68,64,45,55,31,4,0,Grass,Ice,90,132,105,132,105,30,4,0,0
37084,Dragon,None,46,87,60,30,40,57,5,0,Normal,None,85,76,64,45,55,90,2,0,1
37085,Fight,Steel,70,110,70,115,70,90,4,0,Normal,None,73,115,60,60,60,90,3,0,1
37086,Fight,None,45,85,50,55,50,65,5,0,Ice,None,80,80,80,80,80,80,3,0,1
37087,Ice,None,50,50,50,50,50,50,3,0,Bug,Flying,60,70,50,100,50,65,3,0,1
37088,Fight,Steel,70,110,70,115,70,90,4,0,Water,Ground,70,85,70,60,70,50,3,0,0
37089,Water,None,170,90,45,90,45,60,3,0,Water,Ground,75,65,55,65,55,69,5,0,1
37090,Fight,None,105,140,95,55,65,45,5,0,Water,Ground,50,48,43,46,41,60,3,0,1
37091,Ground,Psychic,40,40,55,40,70,55,3,0,Poison,None,70,62,67,55,55,56,1,0,1
37092,Dark,Fight,65,90,115,45,115,58,5,0,Electric,None,75,123,67,95,85,95,4,0,1
37093,Water,None,55,104,105,94,75,52,3,0,Fire,Flying,106,130,90,110,154,90,2,1,1
37094,Grass,None,56,61,65,48,45,38,6,0,Water,Rock,55,55,85,65,85,35,2,0,0
37095,Grass,None,50,53,48,53,48,64,5,0,Normal,Ground,85,56,77,50,77,78,6,0,1
37096,Grass,None,60,40,60,40,60,35,3,0,Fire,None,90,110,80,100,80,95,1,0,1
37097,Rock,Bug,75,125,100,70,80,45,3,0,Poison,None,100,73,83,73,83,55,3,0,1
37098,Dragon,Psychic,80,130,100,160,120,110,3,1,Normal,None,84,71,43,71,43,48,3,0,0
37099,Grass,None,75,75,95,75,95,113,5,0,Normal,None,70,70,70,70,70,70,3,0,0
37100,Water,None,55,65,35,60,30,85,4,0,Electric,None,20,40,15,35,35,60,2,0,0
37101,Psychic,None,40,35,30,120,70,105,1,0,Water,Psychic,95,75,180,130,80,30,1,0,1
37102,Psychic,None,116,55,85,107,95,29,5,0,Ground,None,68,72,78,38,42,32,4,0,1
37103,Steel,None,70,140,230,60,80,50,3,0,Steel,Fairy,57,80,91,80,87,75,6,0,1
37104,Poison,None,61,72,57,55,55,65,1,0,Ice,None,51,65,65,80,75,59,5,0,0
37105,Bug,Poison,65,90,40,45,80,75,1,0,Water,None,50,53,48,53,48,64,5,0,0
37106,Poison,Dragon,65,75,90,97,123,44,6,0,Dark,Fire,45,60,30,80,50,65,2,0,1
37107,Psychic,Fairy,40,45,65,100,120,90,1,0,Normal,None,60,60,60,60,60,60,3,0,0
37108,Grass,None,45,45,55,45,55,63,5,0,Rock,Water,42,52,67,39,56,50,6,0,0
37109,Dragon,Electric,100,150,120,120,100,90,5,1,Grass,Ground,95,109,105,75,85,56,4,0,1
37110,Fairy,None,101,72,72,99,89,29,6,0,Fight,Psychic,60,100,85,80,85,100,3,0,0
37111,Water,None,85,105,100,79,83,78,2,0,Grass,None,65,110,130,60,65,95,4,0,1
37112,Normal,None,65,76,84,54,96,105,4,0,Ground,Dark,60,82,45,45,45,74,5,0,0
37113,Grass,None,60,62,80,63,80,60,2,0,Poison,None,80,95,82,60,82,75,5,0,1
37114,Dark,None,40,65,40,80,40,65,5,0,Psychic,None,50,70,160,70,160,90,3,1,0
37115,Water,Flying,60,50,100,85,70,65,3,0,Bug,Electric,50,47,50,57,50,65,5,0,1
37116,Water,None,43,80,65,50,35,35,3,0,Normal,None,55,81,60,50,70,97,1,0,1
37117,Water,None,65,65,65,50,50,90,1,0,Electric,None,70,55,55,80,60,45,2,0,0
37118,Water,None,49,49,56,49,61,66,4,0,Ghost,None,60,60,60,105,105,105,4,0,1
37119,Flying,Dragon,85,70,80,97,80,123,6,0,Dragon,None,46,87,60,30,40,57,5,0,0
37120,Grass,None,40,45,35,65,55,70,3,0,Bug,Flying,70,94,50,94,50,66,4,0,0
37121,Fight,None,90,130,80,65,85,55,1,0,Dark,None,70,90,90,135,90,125,4,1,0
37122,Normal,Flying,60,110,70,60,60,100,1,0,Ground,None,45,100,45,45,45,10,3,0,0
37123,Dark,Fight,50,75,70,35,70,48,5,0,Grass,Poison,60,70,65,125,105,90,4,0,1
37124,Dragon,Fairy,75,110,110,110,105,80,3,0,Poison,None,73,100,60,100,60,65,3,0,0
37125,Fire,Normal,86,68,72,109,66,106,6,0,Normal,None,49,55,42,42,37,85,4,0,0
37126,Water,Ground,55,45,45,25,25,15,2,0,Psychic,None,70,55,95,95,110,65,5,0,1
37127,Ice,Ground,50,50,40,30,30,50,2,0,Normal,None,110,160,110,80,110,100,4,1,1
37128,Psychic,Flying,72,58,80,103,80,97,5,0,Fairy,None,44,38,39,61,79,42,6,0,0
37129,Water,None,20,10,55,15,20,80,1,0,Rock,None,70,100,115,30,65,30,2,0,1
37130,Bug,Electric,50,47,50,57,50,65,5,0,Ground,None,45,100,45,45,45,10,3,0,0
37131,Fire,None,75,98,63,98,63,101,5,0,Psychic,None,25,20,15,105,55,90,1,0,0
37132,Normal,Fairy,103,60,126,80,126,50,5,0,Poison,Dark,70,90,110,60,75,95,4,0,1
37133,Electric,Normal,44,38,33,61,43,70,6,0,Normal,Flying,50,55,50,36,30,43,5,0,0
37134,Grass,None,75,75,55,105,85,30,2,0,Water,None,50,52,48,65,50,55,1,0,0
37135,Grass,Flying,35,35,40,35,55,50,2,0,Dragon,None,46,87,60,30,40,57,5,0,1
37136,Normal,None,85,80,70,135,75,90,4,0,Normal,None,75,95,60,65,60,115,5,0,1
37137,Electric,Fire,50,65,107,105,107,86,4,0,Bug,Poison,45,25,50,25,25,35,1,0,0
37138,Bug,None,50,40,85,40,65,25,5,0,Water,None,59,63,80,65,80,58,1,0,1
37139,Fire,Fight,80,120,70,110,70,80,3,0,Dragon,None,66,117,70,40,50,67,5,0,0
37140,Steel,Ghost,60,50,150,50,150,60,6,0,Electric,Ghost,50,50,77,95,77,91,4,0,1
37141,Dragon,Flying,105,180,100,180,100,115,3,1,Rock,Ground,70,84,70,65,70,51,2,0,0
37142,Ice,None,80,80,80,80,80,80,3,0,Electric,Grass,50,65,107,105,107,86,4,0,1
37143,Water,Dark,70,120,40,95,40,95,3,0,Water,Ground,70,85,70,60,70,50,3,0,0
37144,Rock,Ice,77,59,50,67,63,46,6,0,Normal,None,255,10,10,75,135,55,2,0,1
37145,Grass,None,80,82,100,83,100,80,2,0,Psychic,None,65,65,60,130,95,110,2,0,1
37146,Electric,Flying,79,115,70,125,80,111,5,1,Normal,None,30,56,35,25,35,72,1,0,0
37147,Water,Psychic,95,75,180,130,80,30,1,0,Normal,None,85,80,70,135,75,90,4,0,1
37148,Electric,Flying,79,105,70,145,80,101,5,1,Ghost,Flying,150,80,44,90,54,80,4,0,0
37149,Water,Psychic,60,75,85,100,85,115,1,0,Psychic,None,55,50,65,175,95,150,1,0,1
37150,Fire,None,73,76,75,81,100,100,1,0,Ghost,Grass,85,100,122,58,75,54,6,0,0
37151,Steel,Fight,91,90,129,90,72,108,5,1,Fire,None,70,90,45,15,45,50,5,0,0
